id,vendor_id,pickup_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,hour,distance_km,log_trip_duration,dayofweek,month,same_location,lat_diff,lon_diff,log_distance,pickup_cluster,dropoff_cluster
id1816458,1,2016-03-06 00:13:54,1,-73.95327758789062,40.66902160644531,-73.94695281982422,40.69335174560546,N,530,0,2.757460679013674,6.274762021241939,6,3,False,0.024330139160149145,0.00632476806640625,1.323743377923218,3,0
id1085115,2,2016-02-07 22:35:28,1,-73.97857666015625,40.74501037597656,-73.99083709716798,40.7661018371582,N,564,22,2.562567049010084,6.336825731146441,6,2,False,0.021091461181640625,-0.01226043701173296,1.2704813661924208,0,3
id2229759,1,2016-04-14 15:35:14,1,-73.99165344238281,40.7441864013672,-73.97847747802734,40.75087738037109,N,725,15,1.3362388113223036,6.587550014824796,3,4,False,0.006690979003884934,0.01317596435546875,0.8485422906150347,0,3
id1860842,2,2016-05-20 15:44:11,6,-73.9798583984375,40.749298095703125,-73.99449157714845,40.74023818969727,N,604,15,1.5920378738214038,6.405228458030842,4,5,False,-0.00905990600585227,-0.01463317871095171,0.9524443901970899,0,3
id3075482,1,2016-04-06 12:17:49,1,-73.98543548583984,40.765419006347656,-73.98429107666014,40.76022338867188,N,544,12,0.5857118951477104,6.300785794663244,2,4,False,-0.005195617675774145,0.0011444091797017109,0.4610334516973318,0,3
id1768559,2,2016-01-24 21:36:59,5,-74.01061248779298,40.71181869506836,-74.01564025878906,40.7114715576172,N,485,21,0.42552539821931723,6.186208623900494,6,1,False,-0.00034713745115766415,-0.005027770996079539,0.3545404462720692,3,0
id2606995,2,2016-05-16 20:29:45,1,-73.98481750488281,40.74808120727539,-73.99752807617188,40.73011016845703,N,458,20,2.267147151130036,6.129050210060545,0,5,False,-0.017971038818359375,-0.0127105712890625,1.1839171732727958,0,0
id2156975,1,2016-06-15 23:57:23,1,-73.98853302001953,40.7489128112793,-73.98349761962889,40.748043060302734,N,63,23,0.4350646491625276,4.1588830833596715,2,6,False,-0.0008697509765625,0.005035400390639211,0.3612098998779918,0,3
id1557907,2,2016-03-14 16:29:22,1,-73.97807312011719,40.74552917480469,-73.98204803466798,40.76430130004882,N,1054,16,2.1140492422555144,6.961296045910167,0,3,False,0.01877212524413352,-0.003974914550795461,1.1359238864709524,0,3
id3817201,2,2016-05-11 01:58:11,1,-74.00234985351561,40.73983383178711,-73.990966796875,40.7556037902832,N,260,1,1.9986053127649581,5.564520407322694,2,5,False,0.01576995849609375,0.01138305664061079,1.098147284825565,3,3
id2551961,1,2016-04-06 18:42:33,2,-73.99710845947266,40.74716567993164,-73.98977661132812,40.73428726196289,N,788,18,1.5595603475938533,6.670766320845874,2,4,False,-0.01287841796875,0.00733184814453125,0.9398355045214514,0,3
id1228679,2,2016-02-17 22:02:39,1,-73.99600982666014,40.7436981201172,-73.994873046875,40.750144958496094,N,239,22,0.7232249111031162,5.480638923341991,2,2,False,0.006446838378892039,0.0011367797851420391,0.5441974836195325,3,3
id0202262,1,2016-02-09 13:08:21,1,-73.98828887939453,40.74925994873047,-73.97216033935547,40.75781631469727,N,1113,13,1.658579004766586,7.01571242048723,1,2,False,0.00855636596680398,0.0161285400390625,0.9777917713189179,0,3
id2818553,1,2016-02-06 14:49:24,1,-73.97119140625,40.76615524291992,-74.00160217285155,40.74394226074219,N,908,14,3.558401494579473,6.812345094177479,5,2,False,-0.022212982177734375,-0.03041076660154829,1.5169720126351527,0,3
id0379541,1,2016-05-12 13:25:13,3,-73.98499298095702,40.74822998046875,-73.98674774169923,40.76139831542969,N,931,13,1.4716951312907678,6.837332814685591,3,5,False,0.0131683349609375,-0.0017547607422159217,0.9049042032239561,0,3
id2371173,1,2016-02-26 09:55:15,1,-73.98273468017578,40.76223373413086,-73.99968719482422,40.73805618286133,N,1013,9,3.044159914865361,6.921658184151129,4,2,False,-0.02417755126953125,-0.0169525146484375,1.3972738441116446,0,3
id0377562,2,2016-04-15 07:08:49,5,-73.95149993896483,40.80487060546875,-73.95356750488281,40.79093170166016,N,399,7,1.5596783731605368,5.991464547107982,4,4,False,-0.013938903808586645,-0.002067565917982961,0.9398816151145073,4,1
id3390160,1,2016-05-27 16:14:23,2,-73.9934844970703,40.74970626831056,-73.94956970214845,40.77124786376953,N,2265,16,4.406569979459679,7.725771441587952,4,5,False,0.021541595458970164,0.04391479492184658,1.6876148768986532,0,1
id3700086,2,2016-05-13 22:54:46,1,-73.99275970458984,40.72386169433594,-74.00170135498048,40.726318359375,N,361,22,0.801492460926074,5.891644211825771,4,5,False,0.0024566650390625,-0.00894165039063921,0.5886154663102567,3,0
id2550838,1,2016-02-16 08:52:23,1,-73.99409484863281,40.7515869140625,-73.99129486083984,40.77044677734375,N,786,8,2.1103417951520624,6.668228248417403,1,2,False,0.01885986328125,0.00279998779296875,1.1347326221305178,0,3
id1554326,1,2016-06-22 23:30:21,1,-73.97237396240233,40.78669738769531,-73.95188140869139,40.790542602539055,N,380,23,1.7774315922084323,5.942799375126701,2,6,False,0.0038452148437428946,0.0204925537109375,1.0215266129604514,4,1
id1742162,2,2016-02-07 17:03:19,6,-73.96044921875,40.76633071899414,-73.97298431396483,40.74871063232422,N,504,17,2.2256353024922753,6.22455842927536,6,2,False,-0.017620086669921875,-0.01253509521482954,1.171129923868019,4,3
id0088831,2,2016-04-09 21:51:31,1,-73.99403381347656,40.7617416381836,-73.97673034667967,40.751991271972656,N,798,21,1.8164897791987016,6.683360945766275,5,4,False,-0.009750366210944605,0.01730346679688921,1.0354913504444676,0,3
id0151704,2,2016-02-26 13:32:15,1,-73.9934310913086,40.75796890258789,-73.9835205078125,40.7758903503418,N,479,13,2.160501557478523,6.173786103901937,4,2,False,0.01792144775390625,0.00991058349609375,1.1507307357250713,0,3
id0324952,1,2016-02-03 20:17:13,2,-73.97640991210938,40.7856903076172,-73.97259521484375,40.797607421875,N,295,20,1.3634827697456038,5.69035945432406,2,2,False,0.01191711425779829,0.003814697265625,0.8601362810809818,4,1
id2405847,1,2016-06-25 03:02:18,1,-73.99555206298828,40.749038696289055,-73.99820709228516,40.75020217895508,N,59,3,0.2583771722577305,4.0943445622221,5,6,False,0.0011634826660227304,-0.002655029296875,0.22982293230633427,0,3
id3883035,2,2016-02-11 15:41:10,5,-73.99150085449217,40.735130310058594,-73.95964050292967,40.798789978027344,N,2968,15,7.570103795197635,7.99598047476376,3,2,False,0.06365966796875,0.0318603515625,2.1482798439946458,3,1
id0764933,2,2016-04-30 19:41:05,1,-73.9539337158203,40.770843505859375,-73.97779846191406,40.729373931884766,N,741,19,5.030367802546522,6.60934924316738,5,4,False,-0.041469573974609375,-0.02386474609376421,1.7968080043261319,4,0
id2526733,1,2016-01-16 04:07:05,1,-74.00203704833984,40.73276138305664,-73.98835754394531,40.72335052490234,N,544,4,1.5568472803857778,6.300785794663244,5,1,False,-0.00941085815430398,0.01367950439453125,0.9387749684345574,3,0
id1815870,2,2016-02-11 11:32:15,5,-73.98951721191406,40.74813079833984,-73.98920440673827,40.76115036010742,N,595,11,1.4479509607448318,6.39024066706535,3,2,False,0.01301956176758523,0.00031280517579546085,0.8952513320739517,0,3
id0438435,1,2016-05-03 06:29:01,1,-73.95716094970702,40.8018684387207,-73.97358703613281,40.784446716308594,N,328,6,2.3801052593841256,5.796057750765372,1,5,False,-0.017421722412109375,-0.01642608642579546,1.2179068508396536,4,1
id3546586,2,2016-03-08 08:49:11,1,-74.00821685791014,40.709148406982415,-74.01806640625,40.706329345703125,N,714,8,0.8874345000459547,6.5722825426940075,1,3,False,-0.0028190612792897696,-0.00984954833985796,0.6352184995765076,3,0
id0326656,1,2016-06-11 01:03:32,2,-73.9399185180664,40.7078971862793,-73.95764923095702,40.730228424072266,N,599,1,2.8980671222633454,6.396929655216146,5,6,False,0.02233123779296875,-0.01773071289061079,1.360480820604466,3,3
id2312272,2,2016-04-05 06:19:56,1,-73.9832305908203,40.69361877441406,-73.98703765869139,40.73891830444336,N,1432,6,5.047293878445616,7.267525427828172,1,4,False,0.045299530029296875,-0.00380706787109375,1.7996108791585705,3,3
id3701937,1,2016-06-30 09:08:52,1,-73.9739990234375,40.74955368041992,-73.98236083984375,40.754032135009766,N,1250,9,0.862617243104455,7.1316985104669115,3,6,False,0.00447845458984375,-0.00836181640625,0.6219826186081805,0,3
id3004499,1,2016-04-08 08:25:17,1,-73.9677734375,40.75555419921875,-74.01499938964845,40.710880279541016,N,1247,8,6.364769079302609,7.129297548929373,4,4,False,-0.044673919677734375,-0.04722595214845171,1.996707695628431,0,0
id1262722,1,2016-04-19 12:09:40,1,-73.99189758300781,40.73868179321289,-74.00043487548828,40.730262756347656,N,534,12,1.1806015260237483,6.282266746896006,1,4,False,-0.008419036865234375,-0.00853729248046875,0.7796007681081827,3,0
id3738149,1,2016-05-30 18:03:33,1,-73.97237396240233,40.795757293701165,-73.96786499023438,40.80458068847656,N,255,18,1.0519703731895274,5.545177444479562,0,5,False,0.00882339477539773,0.004508972167954539,0.7188004891874944,4,1
id0324185,2,2016-02-24 14:18:57,5,-73.95696258544923,40.783329010009766,-73.9481201171875,40.7829704284668,N,308,14,0.7455628989188519,5.733341276897746,2,2,False,-0.00035858154296875,0.00884246826173296,0.5570770818142289,4,1
id0066743,1,2016-05-28 05:27:12,1,-73.96090698242188,40.78073120117188,-73.99169921875,40.74968338012695,N,452,5,4.317853683041823,6.115892125483034,5,5,False,-0.03104782104492898,-0.030792236328125,1.6710697789112638,4,3
id0244427,1,2016-04-10 02:22:45,1,-73.98638153076173,40.737735748291016,-73.97584533691406,40.74821853637695,N,195,2,1.465128658173583,5.278114659230518,6,4,False,0.0104827880859375,0.01053619384767046,0.9022440001178211,3,3
id2448596,1,2016-05-28 01:43:12,1,-73.9865493774414,40.74756240844727,-73.98540496826173,40.72343063354492,N,661,1,2.6850665273163608,6.495265555937008,5,5,False,-0.024131774902350855,0.0011444091796732891,1.3042885790241605,0,0
id3758850,1,2016-04-29 07:02:54,1,-73.99232482910156,40.754371643066406,-73.99430084228516,40.74552154541016,N,236,7,0.9980656120443806,5.4680601411351315,4,4,False,-0.008850097656242895,-0.00197601318359375,0.6921795185482296,0,3
id3821582,2,2016-02-26 10:07:58,1,-73.95713043212889,40.78172302246094,-73.96446990966798,40.76543426513672,N,677,10,1.913772796701223,6.519147287940395,4,2,False,-0.01628875732421875,-0.007339477539090922,1.0694487351729074,4,1
id2734327,1,2016-02-11 20:24:45,1,-73.97019958496092,40.75967025756836,-73.94989013671875,40.76859664916992,N,676,20,1.9775863600966517,6.517671272912275,3,2,False,0.0089263916015625,0.02030944824217329,1.091113026057317,0,1
id3804018,2,2016-04-02 20:58:54,1,-73.99247741699219,40.72419357299805,-73.97211456298828,40.74725341796875,N,1270,20,3.085189222415886,7.147559271189454,5,4,False,0.023059844970703125,0.02036285400390625,1.4073680485160076,3,3
id2076154,2,2016-03-23 19:09:19,1,-73.98770904541014,40.71947860717773,-73.9817123413086,40.7324676513672,N,311,19,1.5301673703949925,5.7430031878094825,2,3,False,0.012989044189474441,0.005996704101548289,0.9282854548576505,3,3
id1456367,2,2016-06-16 10:33:12,1,-73.98188781738281,40.76855850219727,-73.9683837890625,40.761280059814446,N,511,10,1.3958651106029587,6.238324625039508,3,6,False,-0.007278442382826711,0.0135040283203125,0.8737443809234164,0,3
id1881728,2,2016-05-10 06:42:14,1,-73.92523193359375,40.74732971191406,-73.92523193359375,40.74732971191406,N,336,6,0.0,5.820082930352362,1,5,True,0.0,0.0,0.0,4,4
id3980378,1,2016-05-11 08:13:37,1,-73.9739532470703,40.7549285888672,-73.99226379394531,40.74274826049805,N,675,8,2.052697519445418,6.516193076042964,2,5,False,-0.012180328369154836,-0.01831054687501421,1.1160256323443134,0,3
id2992958,2,2016-03-27 22:56:56,1,-73.96843719482422,40.79978942871094,-73.97537231445312,40.75136947631836,N,1217,22,5.415637636314537,7.1049654482698426,6,3,False,-0.048419952392578125,-0.00693511962890625,1.8587383908387365,4,3
id1666072,2,2016-05-04 21:28:20,1,-74.00572204589844,40.737651824951165,-73.98108673095702,40.72531127929688,N,749,21,2.4883488740189597,6.620073206530356,2,5,False,-0.012340545654282664,0.02463531494142046,1.2494285222659764,3,0
id1233562,2,2016-04-29 17:17:02,1,-73.9748764038086,40.74156951904297,-74.00157928466798,40.74810028076172,N,1135,17,2.3638662769289747,7.035268599281097,4,4,False,0.00653076171875,-0.02670288085938921,1.2130909901104272,0,3
id1979076,2,2016-05-03 09:59:17,1,-73.9828109741211,40.72581100463867,-73.98111724853516,40.74795150756836,N,1060,9,2.466047386317164,6.966967138613983,1,5,False,0.0221405029296875,0.0016937255859375,1.2430148629590922,3,3
id0286448,1,2016-03-13 05:19:49,1,-73.99863433837889,40.720001220703125,-73.97798156738281,40.7836799621582,N,1268,5,7.291345575750185,7.1459844677143876,6,3,False,0.06367874145507812,0.02065277099607954,2.1152122690940915,3,1
id0438106,1,2016-01-29 07:02:08,1,-74.0098876953125,40.7202033996582,-74.00938415527344,40.71088409423828,Y,332,7,1.0371295695522278,5.808142489980444,4,1,False,-0.009319305419921875,0.0005035400390625,0.7115417432493671,3,0
id0547712,1,2016-05-11 18:31:31,1,-73.96896362304686,40.764427185058594,-73.96360015869139,40.77447891235352,N,411,18,1.2055153713422855,6.021023349349527,2,5,False,0.01005172729492898,0.00536346435546875,0.7909612100884615,0,1
id1776073,2,2016-05-29 14:19:57,5,-73.97915649414062,40.76382064819336,-73.78521728515625,40.64852142333984,N,3285,14,20.77541771890798,8.097426298597213,6,5,False,-0.11529922485352273,0.193939208984375,3.080781705971696,0,2
id3830067,2,2016-04-10 16:13:35,4,-73.97633361816406,40.75868988037109,-74.00953674316406,40.709739685058594,N,1171,16,6.119894457089329,7.066466970136958,6,4,False,-0.048950195312492895,-0.033203125,1.9628929018715062,0,0
id0040864,2,2016-04-13 22:50:48,1,-73.99726867675781,40.71923065185546,-73.96321868896483,40.762508392333984,N,1561,22,5.602435324991942,7.3537223303996315,2,4,False,0.04327774047852273,0.03404998779298296,1.8874385696079576,3,3
id0511540,2,2016-04-16 06:46:07,1,-73.9544677734375,40.77832794189453,-73.95996856689453,40.7798080444336,N,1128,6,0.49154195574997045,7.029087564149662,5,4,False,0.0014801025390696054,-0.00550079345703125,0.39981045447979047,4,1
id2017598,2,2016-04-11 17:22:33,1,-73.97266387939453,40.75894165039063,-73.96001434326173,40.77633666992188,N,478,17,2.2081923846489033,6.171700597410915,0,4,False,0.01739501953125,0.01264953613279829,1.1657076584832124,0,1
id3156568,1,2016-03-27 18:30:16,1,-73.9915542602539,40.754253387451165,-73.9651107788086,40.80604553222656,N,876,18,6.174451163086158,6.776506992372183,6,3,False,0.05179214477539773,0.0264434814453125,1.9705262657702856,0,1
id1318578,1,2016-03-25 17:10:36,1,-73.97352600097656,40.76066207885742,-73.98638153076173,40.74907684326172,N,756,17,1.6828704029101902,6.6293632534374485,4,3,False,-0.011585235595703125,-0.01285552978517046,0.9868872672243749,0,3
id3875250,2,2016-03-30 19:12:28,6,-73.97760772705078,40.75463104248047,-73.95771026611328,40.77642059326172,N,922,19,2.9459193118408673,6.827629234502852,2,3,False,0.02178955078125,0.0198974609375,1.372681959302374,0,1
id0617679,2,2016-03-20 09:13:22,5,-73.99771118164062,40.7652587890625,-73.98544311523438,40.764198303222656,N,420,9,1.0399097562596678,6.042632833682381,6,3,False,-0.00106048583984375,0.01226806640625,0.7129055697500206,0,3
id0744816,2,2016-03-04 04:27:32,1,-73.96865844726561,40.755081176757805,-73.95137023925781,40.804500579833984,N,892,4,5.684726564995727,6.794586580876499,4,3,False,0.04941940307617898,0.01728820800779829,1.8998253069493365,0,1
id3448179,1,2016-05-06 21:49:15,3,-73.98356628417967,40.71133041381836,-74.00665283203125,40.677032470703125,N,1062,21,4.281728325276066,6.968850378341948,4,5,False,-0.034297943115234375,-0.02308654785157671,1.6642533784885638,3,0
id1283780,2,2016-01-15 15:30:21,1,-73.97062683105469,40.75587844848633,-73.98471069335938,40.77497100830078,N,1088,15,2.431869684426177,6.9930151229329605,4,1,False,0.019092559814453125,-0.0140838623046875,1.2331052101665156,0,3
id0548519,2,2016-02-11 13:28:02,1,-73.97891998291014,40.762603759765625,-73.86984252929686,40.773067474365234,N,2894,13,9.259339762616696,7.970740390007095,3,2,False,0.010463714599609375,0.10907745361328125,2.328188487049879,0,4
id0051501,1,2016-02-06 21:15:43,1,-74.00839233398438,40.729530334472656,-74.01709747314453,40.71159362792969,N,561,21,2.125118431148221,6.331501849893691,5,2,False,-0.01793670654296875,-0.00870513916015625,1.1394721804376857,3,0
id1228213,1,2016-02-09 10:03:44,1,-73.98109436035155,40.76585388183594,-73.97473907470702,40.75643157958984,N,704,10,1.1765249988697113,6.558197802812269,1,2,False,-0.009422302246100855,0.00635528564453125,0.7777295677562047,0,3
id1305146,2,2016-02-16 15:34:21,3,-73.95745086669923,40.76393127441406,-73.96974945068358,40.7576904296875,N,2198,15,1.2468036558296294,7.695757990554761,1,2,False,-0.0062408447265625,-0.012298583984346578,0.809508608802122,4,3
id2778747,2,2016-02-14 07:39:49,1,-73.98801422119139,40.74586868286133,-73.9881591796875,40.745918273925774,N,128,7,0.013398985479805729,4.859812404361672,6,2,True,4.959106444601957e-05,-0.00014495849610796085,0.013310012953789082,0,3
id0739983,1,2016-03-31 12:22:22,1,-73.87481689453125,40.77408218383789,-73.97711944580078,40.73265838623047,Y,1743,12,9.771067580443072,7.463936604468925,3,3,False,-0.041423797607421875,-0.10230255126953125,2.3768636116450295,2,3
id1088435,1,2016-02-26 06:34:38,1,-73.99693298339844,40.73710250854492,-73.95840454101561,40.764461517333984,N,866,6,4.448390919413335,6.7650389767805414,4,2,False,0.0273590087890625,0.03852844238282671,1.6953203209376775,3,1
id2157039,2,2016-02-01 01:28:35,1,-73.99141693115233,40.74489974975586,-73.93028259277342,40.75893020629882,N,834,1,5.380791515196721,6.727431724850855,0,2,False,0.014030456542961645,0.06113433837890625,1.8532921516047118,0,1
id0447799,1,2016-03-04 09:39:20,2,-74.0134506225586,40.70962524414063,-73.78392028808595,40.643550872802734,N,2719,9,20.703866736157607,7.908387159290043,4,3,False,-0.06607437133789773,0.22953033447264204,3.077490435278695,3,2
id2540129,1,2016-03-21 18:35:35,2,-73.97528076171875,40.76106262207031,-73.990478515625,40.74037170410156,N,955,18,2.632922420640568,6.862757913051401,0,3,False,-0.02069091796875,-0.01519775390625,1.290037398934699,0,3
id2657864,1,2016-01-11 19:58:51,2,-73.99626159667967,40.72412109375,-73.99655151367188,40.74444961547852,N,489,19,2.2605635911063104,6.194405391104672,0,1,False,0.02032852172852273,-0.00028991699220171085,1.181900061143926,3,3
id0911496,2,2016-03-04 17:46:02,1,-73.97808837890625,40.73727798461913,-73.96175384521484,40.76016616821289,N,724,17,2.8932146917156607,6.586171654854675,4,3,False,0.022888183593757105,0.01633453369140625,1.3592352152494216,0,3
id3897694,2,2016-02-04 21:00:01,1,-73.98014068603516,40.78061294555664,-73.97319030761719,40.786895751953125,N,159,21,0.911321921559402,5.075173815233827,3,2,False,0.006282806396484375,0.00695037841796875,0.6477951081924411,4,1
id0015520,2,2016-02-14 23:40:47,1,-73.94390869140625,40.79254913330078,-73.94016265869139,40.79782104492188,N,10,23,0.665645118444394,2.3978952727983707,6,2,False,0.005271911621100855,0.003746032714857961,0.5102125069148977,4,1
id3702241,2,2016-02-19 22:42:41,1,-73.98691558837889,40.72087860107422,-73.91476440429686,40.68989181518555,N,1401,22,6.99011086500853,7.2456550675945355,4,2,False,-0.030986785888671875,0.07215118408203125,2.078204635152324,3,4
id3561458,1,2016-06-22 14:45:31,2,-73.98499298095702,40.74877166748047,-73.97438049316406,40.74753189086913,N,678,14,0.9045608545671654,6.520621127558696,2,6,False,-0.0012397766113352304,0.01061248779295454,0.6442514594673392,0,3
id2540183,1,2016-03-01 15:12:47,1,-73.97180938720702,40.76297378540039,-73.98338317871094,40.7386131286621,N,1106,15,2.878891551991669,7.009408932708637,1,3,False,-0.024360656738288355,-0.01157379150392046,1.3555494303437958,0,3
id2426039,1,2016-03-20 00:50:07,1,-73.98910522460938,40.72029876708984,-73.98262023925781,40.73866271972656,N,995,0,2.113833487778565,6.903747257584598,6,3,False,0.018363952636725855,0.0064849853515625,1.1358545998493548,3,3
id0396659,1,2016-03-12 12:24:19,1,-73.98091125488281,40.78271865844727,-73.99102020263672,40.76061248779297,N,636,12,2.601328882782116,6.456769655572163,5,3,False,-0.02210617065430398,-0.01010894775390625,1.281302911454975,4,3
id2172163,1,2016-01-12 08:22:23,1,-73.96848297119139,40.79169464111328,-73.98900604248048,40.77709197998047,N,963,8,2.3711272252344227,6.871091294610546,1,1,False,-0.0146026611328125,-0.02052307128909092,1.2152471766356892,4,3
id0933946,2,2016-01-08 17:41:51,1,-73.95695495605469,40.76635360717773,-73.97268676757811,40.785808563232415,N,1036,17,2.5366605330970833,6.9440872082295275,4,1,False,0.0194549560546875,-0.01573181152342329,1.2631829296764714,4,1
id0443012,2,2016-04-03 01:55:26,5,-73.99102020263672,40.73014831542969,-73.95240020751953,40.79965972900391,N,1056,1,8.385785444069073,6.963189985870238,6,4,False,0.06951141357422586,0.0386199951171875,2.2391963579663825,3,1
id0723663,2,2016-01-09 13:24:07,3,-73.97164154052734,40.75547790527344,-73.98346710205078,40.76068115234375,N,229,13,1.1518830943073095,5.438079308923196,5,1,False,0.0052032470703125,-0.0118255615234375,0.7663433166172843,0,3
id1419767,1,2016-05-16 21:06:52,3,-73.99398803710938,40.731781005859375,-73.97943115234375,40.75870513916016,N,779,21,3.2352579097671543,6.659293919683638,0,5,False,0.026924133300788355,0.014556884765625,1.4434442258405404,3,3
id2683049,2,2016-05-14 09:40:04,5,-73.94287872314453,40.79011154174805,-73.94551086425781,40.80753326416016,N,671,9,1.9498388802052269,6.51025834052315,5,5,False,0.01742172241211648,-0.00263214111328125,1.0817505519805883,4,1
id2196640,1,2016-05-12 06:05:41,1,-73.97865295410156,40.744983673095696,-73.96615600585938,40.76195907592773,N,179,6,2.1612610224811135,5.19295685089021,3,5,False,0.01697540283203125,0.0124969482421875,1.1509710057436424,0,3
id1665559,2,2016-02-12 15:15:53,5,-74.00621795654298,40.749526977539055,-74.00051879882812,40.72386932373047,N,1367,15,2.8931312612271025,7.221105098182496,4,2,False,-0.025657653808586645,0.005699157714857961,1.3592137853029318,0,0
id2693683,2,2016-04-04 13:12:25,5,-73.99553680419923,40.75447082519531,-74.00418853759764,40.74259948730469,N,279,13,1.5078674122292608,5.634789603169249,0,4,False,-0.011871337890625,-0.008651733398409078,0.919432755435925,0,3
id3591771,1,2016-01-07 18:34:19,2,-73.96865844726561,40.79006576538086,-74.0000457763672,40.72864532470703,N,2086,18,7.323444869051487,7.643482907077201,3,1,False,-0.061420440673828125,-0.03138732910159092,2.1190762159004066,4,0
id2268907,1,2016-06-11 21:53:30,1,-73.97113800048828,40.75798416137695,-73.98320007324217,40.76108169555664,N,339,21,1.0727313731794006,5.8289456176102075,5,6,False,0.0030975341796875,-0.01206207275389204,0.728867241448375,0,3
id1221814,2,2016-02-01 18:05:21,1,-73.97061157226561,40.75907897949219,-73.95633697509764,40.77569961547852,N,588,18,2.2047086908307136,6.3784261836515865,0,2,False,0.01662063598633523,0.01427459716796875,1.1646211941451952,0,1
id0741436,2,2016-06-07 16:41:26,1,-73.95442962646483,40.8006706237793,-73.94171905517578,40.804298400878906,N,442,16,1.1433841065897492,6.093569770045136,1,6,False,0.003627777099609375,0.01271057128904829,0.7623859382229627,4,1
id3478552,2,2016-02-06 21:58:59,1,-73.98393249511719,40.77362060546875,-73.98207092285155,40.7407684326172,N,1009,21,3.656363540280487,6.917705609835305,5,2,False,-0.03285217285154829,0.0018615722656392109,1.5382347873382047,0,3
id2363263,2,2016-03-04 20:38:35,1,-73.9736328125,40.76362991333008,-73.99046325683594,40.75133895874024,N,556,20,1.9691183401434313,6.322565239927284,4,3,False,-0.012290954589836645,-0.0168304443359375,1.0882650535738283,0,3
id1763167,2,2016-03-12 22:02:57,1,-73.955078125,40.76544570922852,-73.98406982421875,40.726356506347656,N,919,22,4.985711112372761,6.824373670043086,5,3,False,-0.03908920288086648,-0.02899169921875,1.7893751477201163,4,0
id0526152,1,2016-05-17 09:45:49,1,-73.96797943115233,40.80165100097656,-73.96133422851561,40.81136322021485,N,455,9,1.2161865997543966,6.1224928095143865,1,5,False,0.009712219238288355,0.00664520263671875,0.7957879710052808,4,1
id0687897,2,2016-02-05 10:41:24,5,-73.9072723388672,40.74206161499024,-73.91960906982422,40.74325180053711,N,296,10,1.0477221519446673,5.6937321388027,4,2,False,0.0011901855468678946,-0.01233673095701704,0.7167280299777584,2,4
id0010228,2,2016-05-06 16:50:03,1,-73.97573852539062,40.74985122680664,-73.78163146972656,40.64842987060546,N,3761,16,19.873351547056018,8.232706009860976,4,5,False,-0.10142135620117898,0.1941070556640625,3.038473299813098,0,2
id1439849,1,2016-05-16 08:09:01,1,-73.97756958007811,40.750606536865234,-73.98506927490233,40.742290496826165,N,203,8,1.1199253747429492,5.318119993844216,0,5,False,-0.008316040039069605,-0.00749969482421875,0.7513808874714172,0,3
id3001833,1,2016-06-22 07:57:22,1,-73.91883850097656,40.74339294433594,-73.92633819580078,40.75214385986328,N,355,7,1.1601660154909885,5.87493073085203,2,6,False,0.00875091552734375,-0.00749969482421875,0.7701850777661761,2,4
id0592642,1,2016-06-29 21:03:36,1,-73.97430419921875,40.674129486083984,-73.99461364746092,40.68440628051758,N,534,21,2.0588711427159163,6.282266746896006,2,6,False,0.01027679443359375,-0.02030944824217329,1.1180459402919598,3,0
id2116835,2,2016-04-11 12:59:11,2,-73.96331787109375,40.76585006713867,-73.9591064453125,40.77777099609375,N,348,12,1.3721702885988751,5.855071922202427,0,4,False,0.011920928955078125,0.00421142578125,0.8638052697048554,4,1
id3109601,2,2016-06-21 22:21:40,5,-73.86386108398438,40.76966857910156,-73.98135375976561,40.762969970703125,N,1805,22,9.922854429832928,7.498869733976931,1,6,False,-0.0066986083984375,-0.11749267578123579,2.3908573308324685,2,3
id0146024,1,2016-05-18 19:15:17,2,-73.97617340087889,40.776248931884766,-73.9524688720703,40.77244567871094,N,643,19,2.0403867205436135,6.467698726104354,2,5,False,-0.003803253173828125,0.02370452880859375,1.1119847180326707,4,1
id1399159,2,2016-03-28 05:42:01,2,-73.986572265625,40.73004150390625,-73.97648620605469,40.75077819824219,N,527,5,2.457410897297384,6.269096283706261,0,3,False,0.0207366943359375,0.0100860595703125,1.2405200133779586,3,3
id0568717,2,2016-03-16 06:15:41,5,-73.99411010742188,40.74121856689453,-73.98593139648438,40.75585174560546,N,166,6,1.766990411686407,5.117993812416755,2,3,False,0.014633178710930395,0.0081787109375,1.017760235560768,3,3
id3395854,2,2016-05-19 01:03:49,1,-73.97854614257811,40.75843048095703,-73.99092864990233,40.75578689575195,N,335,1,1.083593179527516,5.817111159963204,3,5,False,-0.002643585205078125,-0.01238250732421875,0.7340938934757457,0,3
id3793868,1,2016-01-30 13:46:49,1,-73.97496032714845,40.718997955322266,-73.97496032714845,40.718997955322266,N,2291,13,0.0,7.73718007783463,5,1,True,0.0,0.0,0.0,3,0
id2210400,1,2016-06-27 14:12:26,2,-73.97522735595702,40.755977630615234,-73.98186492919923,40.75805282592773,N,414,14,0.6048218948743778,6.028278520230698,0,6,False,0.0020751953124928946,-0.006637573242215922,0.47301278149885106,0,3
id3215489,2,2016-05-19 09:09:17,1,-73.98438262939453,40.74573516845703,-73.97294616699219,40.75820159912109,N,549,9,1.6880789455259593,6.309918278226516,3,5,False,0.012466430664055395,0.01143646240234375,0.9888267918449366,0,3
